Record_ID,Month,Shire_Class,Lscape_ID ,ID,Site_id,Tree_id,X_Coord,Y_Coord,Pellets,Genera,Genera2,Preference,DBH,Nitrate,Ammonium,Phosphorous,Lscape_PERC,Elevation
8337,14,4,162,10072,162M,21,532670,6869434,0,4,4,5,12,14.966,11.355,23.616,44,32
8338,14,4,162,10072,162M,22,532670,6869434,0,4,4,5,23,14.966,11.355,23.616,44,32
8339,14,4,162,10072,162M,23,532670,6869434,0,2,2,5,38,14.966,11.355,23.616,44,32
8341,14,4,162,10072,162M,25,532670,6869434,0,4,4,5,25,14.966,11.355,23.616,44,32
8342,14,4,162,10072,162M,26,532670,6869434,0,1,1,5,35,14.966,11.355,23.616,44,32
8346,14,4,162,10072,162M,30,532670,6869434,0,2,2,5,12,14.966,11.355,23.616,44,32
8320,14,4,162,10072,162M,4,532670,6869434,1,4,4,5,44,14.966,11.355,23.616,44,32
8335,14,4,162,10072,162M,19,532670,6869434,1,2,2,5,15,14.966,11.355,23.616,44,32
8340,14,4,162,10072,162M,24,532670,6869434,1,4,4,5,56,14.966,11.355,23.616,44,32
8343,14,4,162,10072,162M,27,532670,6869434,1,4,4,5,36,14.966,11.355,23.616,44,32
8345,14,4,162,10072,162M,29,532670,6869434,1,4,4,5,58,14.966,11.355,23.616,44,32
8321,14,4,162,10072,162M,5,532670,6869434,1,7,6,1,77,14.966,11.355,23.616,44,32
8354,12,4,163,10073,163A,8,538450,6873062,0,1,1,6,12,0.465,3.049,16.4,22.27,147
8348,14,4,163,10073,163A,2,538450,6873062,0,4,4,5,17,0.465,3.049,16.4,22.27,147
8349,14,4,163,10073,163A,3,538450,6873062,0,1,1,5,22,0.465,3.049,16.4,22.27,147
8350,12,4,163,10073,163A,4,538450,6873062,0,4,4,5,58,0.465,3.049,16.4,22.27,147
8351,12,4,163,10073,163A,5,538450,6873062,0,4,4,5,32,0.465,3.049,16.4,22.27,147
8352,12,4,163,10073,163A,6,538450,6873062,0,4,4,5,59,0.465,3.049,16.4,22.27,147
8353,12,4,163,10073,163A,7,538450,6873062,0,4,4,5,24,0.465,3.049,16.4,22.27,147
8356,12,4,163,10073,163A,10,538450,6873062,0,4,4,5,37,0.465,3.049,16.4,22.27,147
8357,12,4,163,10073,163A,11,538450,6873062,0,4,4,5,32,0.465,3.049,16.4,22.27,147
8358,12,4,163,10073,163A,12,538450,6873062,0,4,4,5,15,0.465,3.049,16.4,22.27,147
8359,12,4,163,10073,163A,13,538450,6873062,0,4,4,5,30,0.465,3.049,16.4,22.27,147
8360,12,4,163,10073,163A,14,538450,6873062,0,4,4,5,46,0.465,3.049,16.4,22.27,147
8362,12,4,163,10073,163A,16,538450,6873062,0,1,1,5,12,0.465,3.049,16.4,22.27,147
8364,12,4,163,10073,163A,18,538450,6873062,0,4,4,5,12,0.465,3.049,16.4,22.27,147
8365,12,4,163,10073,163A,19,538450,6873062,0,4,4,5,34,0.465,3.049,16.4,22.27,147
8366,12,4,163,10073,163A,20,538450,6873062,0,2,2,5,15,0.465,3.049,16.4,22.27,147
8367,12,4,163,10073,163A,21,538450,6873062,0,4,4,5,26,0.465,3.049,16.4,22.27,147
8370,12,4,163,10073,163A,24,538450,6873062,0,4,4,5,25,0.465,3.049,16.4,22.27,147
8371,12,4,163,10073,163A,25,538450,6873062,0,4,4,5,22,0.465,3.049,16.4,22.27,147
8374,12,4,163,10073,163A,28,538450,6873062,0,4,4,5,21,0.465,3.049,16.4,22.27,147
8375,12,4,163,10073,163A,29,538450,6873062,0,4,4,5,25,0.465,3.049,16.4,22.27,147
8376,12,4,163,10073,163A,30,538450,6873062,0,4,4,5,17,0.465,3.049,16.4,22.27,147
8363,12,4,163,10073,163A,17,538450,6873062,1,4,4,5,43,0.465,3.049,16.4,22.27,147
8368,12,4,163,10073,163A,22,538450,6873062,1,4,4,5,24,0.465,3.049,16.4,22.27,147
8347,14,4,163,10073,163A,1,538450,6873062,0,7,6,1,74,0.465,3.049,16.4,22.27,147
8361,12,4,163,10073,163A,15,538450,6873062,0,7,6,1,49,0.465,3.049,16.4,22.27,147
8373,12,4,163,10073,163A,27,538450,6873062,0,7,6,1,22,0.465,3.049,16.4,22.27,147
8355,12,4,163,10073,163A,9,538450,6873062,1,7,6,1,81,0.465,3.049,16.4,22.27,147
8369,12,4,163,10073,163A,23,538450,6873062,1,7,6,1,47,0.465,3.049,16.4,22.27,147
8372,12,4,163,10073,163A,26,538450,6873062,1,7,6,1,70,0.465,3.049,16.4,22.27,147
8396,12,4,163,10074,163G,20,539440,6872302,0,1,1,6,13,1.976,7.445,28.864,22.27,47
8403,12,4,163,10074,163G,27,539440,6872302,0,1,1,6,19,1.976,7.445,28.864,22.27,47
8378,12,4,163,10074,163G,2,539440,6872302,0,4,4,5,22,1.976,7.445,28.864,22.27,47
8379,12,4,163,10074,163G,3,539440,6872302,0,4,4,5,19,1.976,7.445,28.864,22.27,47
8385,12,4,163,10074,163G,9,539440,6872302,0,4,4,5,15,1.976,7.445,28.864,22.27,47
8387,12,4,163,10074,163G,11,539440,6872302,0,4,4,5,15,1.976,7.445,28.864,22.27,47
8390,12,4,163,10074,163G,14,539440,6872302,0,4,4,5,17,1.976,7.445,28.864,22.27,47
8394,12,4,163,10074,163G,18,539440,6872302,0,4,4,5,15,1.976,7.445,28.864,22.27,47
8397,12,4,163,10074,163G,21,539440,6872302,0,4,4,5,19,1.976,7.445,28.864,22.27,47
8401,12,4,163,10074,163G,25,539440,6872302,0,4,4,5,46,1.976,7.445,28.864,22.27,47
8404,12,4,163,10074,163G,28,539440,6872302,0,2,2,5,14,1.976,7.445,28.864,22.27,47
8405,12,4,163,10074,163G,29,539440,6872302,0,4,4,5,26,1.976,7.445,28.864,22.27,47
8386,12,4,163,10074,163G,10,539440,6872302,1,4,4,5,22,1.976,7.445,28.864,22.27,47
8380,12,4,163,10074,163G,4,539440,6872302,0,6,5,3,19,1.976,7.445,28.864,22.27,47
8381,12,4,163,10074,163G,5,539440,6872302,0,7,6,1,41,1.976,7.445,28.864,22.27,47
8389,12,4,163,10074,163G,13,539440,6872302,0,7,6,1,44,1.976,7.445,28.864,22.27,47
8391,12,4,163,10074,163G,15,539440,6872302,0,7,6,1,24,1.976,7.445,28.864,22.27,47
8393,12,4,163,10074,163G,17,539440,6872302,0,7,6,1,35,1.976,7.445,28.864,22.27,47
8399,12,4,163,10074,163G,23,539440,6872302,0,7,6,1,52,1.976,7.445,28.864,22.27,47
8400,12,4,163,10074,163G,24,539440,6872302,0,7,6,1,47,1.976,7.445,28.864,22.27,47
8402,12,4,163,10074,163G,26,539440,6872302,0,7,6,1,48,1.976,7.445,28.864,22.27,47
8377,12,4,163,10074,163G,1,539440,6872302,1,7,6,1,67,1.976,7.445,28.864,22.27,47
8382,12,4,163,10074,163G,6,539440,6872302,1,6,5,1,14,1.976,7.445,28.864,22.27,47
8383,12,4,163,10074,163G,7,539440,6872302,1,6,5,1,20,1.976,7.445,28.864,22.27,47
8384,12,4,163,10074,163G,8,539440,6872302,1,7,6,1,47,1.976,7.445,28.864,22.27,47
8388,12,4,163,10074,163G,12,539440,6872302,1,7,6,1,50,1.976,7.445,28.864,22.27,47
8392,12,4,163,10074,163G,16,539440,6872302,1,7,6,1,46,1.976,7.445,28.864,22.27,47
8395,12,4,163,10074,163G,19,539440,6872302,1,7,6,1,11,1.976,7.445,28.864,22.27,47
8398,12,4,163,10074,163G,22,539440,6872302,1,6,5,1,40,1.976,7.445,28.864,22.27,47
8406,12,4,163,10074,163G,30,539440,6872302,1,7,6,1,72,1.976,7.445,28.864,22.27,47
8421,12,4,163,10075,163H,15,539344,6872995,0,1,1,6,15,22.449,9.909,43.952,22.27,28
8423,12,4,163,10075,163H,17,539344,6872995,0,1,1,5,11,22.449,9.909,43.952,22.27,28
8424,12,4,163,10075,163H,18,539344,6872995,0,4,4,5,39,22.449,9.909,43.952,22.27,28
8425,12,4,163,10075,163H,19,539344,6872995,0,4,4,5,28,22.449,9.909,43.952,22.27,28
8426,12,4,163,10075,163H,20,539344,6872995,0,4,4,5,30,22.449,9.909,43.952,22.27,28
8429,12,4,163,10075,163H,23,539344,6872995,0,4,4,5,20,22.449,9.909,43.952,22.27,28
8435,12,4,163,10075,163H,29,539344,6872995,0,1,1,5,45,22.449,9.909,43.952,22.27,28
8414,12,4,163,10075,163H,8,539344,6872995,1,1,1,5,26,22.449,9.909,43.952,22.27,28
8415,12,4,163,10075,163H,9,539344,6872995,1,4,4,5,17,22.449,9.909,43.952,22.27,28
8422,12,4,163,10075,163H,16,539344,6872995,1,4,4,5,38,22.449,9.909,43.952,22.27,28
8427,12,4,163,10075,163H,21,539344,6872995,1,4,4,5,29,22.449,9.909,43.952,22.27,28
8428,12,4,163,10075,163H,22,539344,6872995,1,4,4,5,16,22.449,9.909,43.952,22.27,28
8412,12,4,163,10075,163H,6,539344,6872995,1,6,5,2,29,22.449,9.909,43.952,22.27,28
8407,12,4,163,10075,163H,1,539344,6872995,0,7,6,1,49,22.449,9.909,43.952,22.27,28
8416,12,4,163,10075,163H,10,539344,6872995,0,6,5,1,17,22.449,9.909,43.952,22.27,28
8417,12,4,163,10075,163H,11,539344,6872995,0,6,5,1,28,22.449,9.909,43.952,22.27,28
8418,12,4,163,10075,163H,12,539344,6872995,0,6,5,1,17,22.449,9.909,43.952,22.27,28
8431,12,4,163,10075,163H,25,539344,6872995,0,7,6,1,13,22.449,9.909,43.952,22.27,28
8433,12,4,163,10075,163H,27,539344,6872995,0,7,6,1,27,22.449,9.909,43.952,22.27,28
8408,12,4,163,10075,163H,2,539344,6872995,1,7,6,1,25,22.449,9.909,43.952,22.27,28
8409,12,4,163,10075,163H,3,539344,6872995,1,6,5,1,36,22.449,9.909,43.952,22.27,28
8410,12,4,163,10075,163H,4,539344,6872995,1,6,5,1,34,22.449,9.909,43.952,22.27,28
8411,12,4,163,10075,163H,5,539344,6872995,1,6,5,1,23,22.449,9.909,43.952,22.27,28
8413,12,4,163,10075,163H,7,539344,6872995,1,7,6,1,33,22.449,9.909,43.952,22.27,28
8419,12,4,163,10075,163H,13,539344,6872995,1,6,5,1,31,22.449,9.909,43.952,22.27,28
8420,12,4,163,10075,163H,14,539344,6872995,1,6,5,1,40,22.449,9.909,43.952,22.27,28
8430,12,4,163,10075,163H,24,539344,6872995,1,7,6,1,41,22.449,9.909,43.952,22.27,28
8432,12,4,163,10075,163H,26,539344,6872995,1,7,6,1,26,22.449,9.909,43.952,22.27,28
8434,12,4,163,10075,163H,28,539344,6872995,1,7,6,1,24,22.449,9.909,43.952,22.27,28
8436,12,4,163,10075,163H,30,539344,6872995,1,7,6,1,46,22.449,9.909,43.952,22.27,28
8448,12,4,163,10076,163I,12,538715,6872458,0,4,4,6,35,9.629,16.449,14.432,22.27,94
8459,12,4,163,10076,163I,23,538715,6872458,0,1,1,6,17,9.629,16.449,14.432,22.27,94
8461,12,4,163,10076,163I,25,538715,6872458,0,1,1,6,14,9.629,16.449,14.432,22.27,94
8450,12,4,163,10076,163I,14,538715,6872458,1,4,4,6,63,9.629,16.449,14.432,22.27,94
8441,12,4,163,10076,163I,5,538715,6872458,0,2,2,5,20,9.629,16.449,14.432,22.27,94
8443,12,4,163,10076,163I,7,538715,6872458,0,4,4,5,39,9.629,16.449,14.432,22.27,94
8445,12,4,163,10076,163I,9,538715,6872458,0,4,4,5,12,9.629,16.449,14.432,22.27,94
8446,12,4,163,10076,163I,10,538715,6872458,0,2,2,5,20,9.629,16.449,14.432,22.27,94
8449,12,4,163,10076,163I,13,538715,6872458,0,2,2,5,25,9.629,16.449,14.432,22.27,94
8452,12,4,163,10076,163I,16,538715,6872458,0,2,2,5,18,9.629,16.449,14.432,22.27,94
8453,12,4,163,10076,163I,17,538715,6872458,0,2,2,5,15,9.629,16.449,14.432,22.27,94
8455,12,4,163,10076,163I,19,538715,6872458,0,2,2,5,27,9.629,16.449,14.432,22.27,94
8456,12,4,163,10076,163I,20,538715,6872458,0,2,2,5,16,9.629,16.449,14.432,22.27,94
8462,12,4,163,10076,163I,26,538715,6872458,0,2,2,5,24,9.629,16.449,14.432,22.27,94
8438,12,4,163,10076,163I,2,538715,6872458,1,2,2,5,25,9.629,16.449,14.432,22.27,94
8454,12,4,163,10076,163I,18,538715,6872458,1,2,2,5,16,9.629,16.449,14.432,22.27,94
8457,12,4,163,10076,163I,21,538715,6872458,1,2,2,5,21,9.629,16.449,14.432,22.27,94
8439,12,4,163,10076,163I,3,538715,6872458,0,7,6,1,18,9.629,16.449,14.432,22.27,94
8440,12,4,163,10076,163I,4,538715,6872458,0,7,6,1,22,9.629,16.449,14.432,22.27,94
8444,12,4,163,10076,163I,8,538715,6872458,0,7,6,1,24,9.629,16.449,14.432,22.27,94
8451,12,4,163,10076,163I,15,538715,6872458,0,7,6,1,13,9.629,16.449,14.432,22.27,94
8463,12,4,163,10076,163I,27,538715,6872458,0,7,6,1,54,9.629,16.449,14.432,22.27,94
8464,12,4,163,10076,163I,28,538715,6872458,0,7,6,1,48,9.629,16.449,14.432,22.27,94
8465,12,4,163,10076,163I,29,538715,6872458,0,6,5,1,11,9.629,16.449,14.432,22.27,94
8466,12,4,163,10076,163I,30,538715,6872458,0,7,6,1,20,9.629,16.449,14.432,22.27,94
8437,12,4,163,10076,163I,1,538715,6872458,1,7,6,1,39,9.629,16.449,14.432,22.27,94
8442,12,4,163,10076,163I,6,538715,6872458,1,7,6,1,34,9.629,16.449,14.432,22.27,94
8447,12,4,163,10076,163I,11,538715,6872458,1,6,5,1,11,9.629,16.449,14.432,22.27,94
8458,12,4,163,10076,163I,22,538715,6872458,1,7,6,1,12,9.629,16.449,14.432,22.27,94
8460,12,4,163,10076,163I,24,538715,6872458,1,7,6,1,45,9.629,16.449,14.432,22.27,94
8481,12,4,163,10077,163J,15,538900,6873649,0,4,4,6,32,1.326,5.165,13.776,22.27,139
8493,12,4,163,10077,163J,27,538900,6873649,0,4,4,6,45,1.326,5.165,13.776,22.27,139
8472,12,4,163,10077,163J,6,538900,6873649,1,4,4,6,37,1.326,5.165,13.776,22.27,139
8479,12,4,163,10077,163J,13,538900,6873649,1,4,4,6,66,1.326,5.165,13.776,22.27,139
8470,12,4,163,10077,163J,4,538900,6873649,0,4,4,5,12,1.326,5.165,13.776,22.27,139
8471,12,4,163,10077,163J,5,538900,6873649,0,4,4,5,22,1.326,5.165,13.776,22.27,139
8477,12,4,163,10077,163J,11,538900,6873649,0,4,4,5,13,1.326,5.165,13.776,22.27,139
8478,12,4,163,10077,163J,12,538900,6873649,0,2,2,5,14,1.326,5.165,13.776,22.27,139
8480,12,4,163,10077,163J,14,538900,6873649,0,4,4,5,16,1.326,5.165,13.776,22.27,139
8487,12,4,163,10077,163J,21,538900,6873649,0,4,4,5,47,1.326,5.165,13.776,22.27,139
8488,12,4,163,10077,163J,22,538900,6873649,0,4,4,5,37,1.326,5.165,13.776,22.27,139
8489,12,4,163,10077,163J,23,538900,6873649,0,4,4,5,64,1.326,5.165,13.776,22.27,139
8490,12,4,163,10077,163J,24,538900,6873649,0,2,2,5,35,1.326,5.165,13.776,22.27,139
8491,12,4,163,10077,163J,25,538900,6873649,0,2,2,5,38,1.326,5.165,13.776,22.27,139
8494,12,4,163,10077,163J,28,538900,6873649,0,2,2,5,15,1.326,5.165,13.776,22.27,139
8474,12,4,163,10077,163J,8,538900,6873649,1,4,4,5,13,1.326,5.165,13.776,22.27,139
8475,12,4,163,10077,163J,9,538900,6873649,1,4,4,5,16,1.326,5.165,13.776,22.27,139
8476,12,4,163,10077,163J,10,538900,6873649,1,4,4,5,18,1.326,5.165,13.776,22.27,139
8483,12,4,163,10077,163J,17,538900,6873649,1,4,4,5,35,1.326,5.165,13.776,22.27,139
8486,12,4,163,10077,163J,20,538900,6873649,1,2,2,5,12,1.326,5.165,13.776,22.27,139
8467,12,4,163,10077,163J,1,538900,6873649,0,5,5,3,92,1.326,5.165,13.776,22.27,139
8468,12,4,163,10077,163J,2,538900,6873649,0,5,5,3,63,1.326,5.165,13.776,22.27,139
8469,12,4,163,10077,163J,3,538900,6873649,0,5,5,3,15,1.326,5.165,13.776,22.27,139
8485,12,4,163,10077,163J,19,538900,6873649,0,5,5,3,69,1.326,5.165,13.776,22.27,139
8492,12,4,163,10077,163J,26,538900,6873649,0,5,5,3,83,1.326,5.165,13.776,22.27,139
8495,12,4,163,10077,163J,29,538900,6873649,0,5,5,3,57,1.326,5.165,13.776,22.27,139
8473,12,4,163,10077,163J,7,538900,6873649,1,6,5,1,74,1.326,5.165,13.776,22.27,139
8482,12,4,163,10077,163J,16,538900,6873649,1,6,5,1,79,1.326,5.165,13.776,22.27,139
8484,12,4,163,10077,163J,18,538900,6873649,1,6,5,1,69,1.326,5.165,13.776,22.27,139
8496,12,4,163,10077,163J,30,538900,6873649,1,7,6,1,28,1.326,5.165,13.776,22.27,139
8503,12,4,163,10078,163K,7,538253,6871566,0,4,4,6,59,0.564,14.849,38.048,22.27,28
8512,12,4,163,10078,163K,16,538253,6871566,0,4,4,6,28,0.564,14.849,38.048,22.27,28
8514,12,4,163,10078,163K,18,538253,6871566,0,4,4,6,28,0.564,14.849,38.048,22.27,28
8516,12,4,163,10078,163K,20,538253,6871566,0,4,4,6,25,0.564,14.849,38.048,22.27,28
8517,12,4,163,10078,163K,21,538253,6871566,0,4,4,6,14,0.564,14.849,38.048,22.27,28
8522,12,4,163,10078,163K,26,538253,6871566,0,1,1,6,15,0.564,14.849,38.048,22.27,28
8526,12,4,163,10078,163K,30,538253,6871566,0,1,1,6,13,0.564,14.849,38.048,22.27,28
8500,12,4,163,10078,163K,4,538253,6871566,1,4,4,6,12,0.564,14.849,38.048,22.27,28
8507,12,4,163,10078,163K,11,538253,6871566,1,4,4,6,16,0.564,14.849,38.048,22.27,28
8498,12,4,163,10078,163K,2,538253,6871566,0,4,4,5,24,0.564,14.849,38.048,22.27,28
8499,12,4,163,10078,163K,3,538253,6871566,0,1,1,5,24,0.564,14.849,38.048,22.27,28
8502,12,4,163,10078,163K,6,538253,6871566,0,4,4,5,22,0.564,14.849,38.048,22.27,28
8515,12,4,163,10078,163K,19,538253,6871566,0,4,4,5,17,0.564,14.849,38.048,22.27,28
8518,12,4,163,10078,163K,22,538253,6871566,0,1,1,5,14,0.564,14.849,38.048,22.27,28
8519,12,4,163,10078,163K,23,538253,6871566,0,4,4,5,15,0.564,14.849,38.048,22.27,28
8523,12,4,163,10078,163K,27,538253,6871566,0,4,4,5,59,0.564,14.849,38.048,22.27,28
8525,12,4,163,10078,163K,29,538253,6871566,0,4,4,5,30,0.564,14.849,38.048,22.27,28
8504,12,4,163,10078,163K,8,538253,6871566,1,1,1,5,17,0.564,14.849,38.048,22.27,28
8524,12,4,163,10078,163K,28,538253,6871566,1,4,4,5,65,0.564,14.849,38.048,22.27,28
8508,12,4,163,10078,163K,12,538253,6871566,0,6,5,1,27,0.564,14.849,38.048,22.27,28
8509,12,4,163,10078,163K,13,538253,6871566,0,6,5,1,13,0.564,14.849,38.048,22.27,28
8511,12,4,163,10078,163K,15,538253,6871566,0,6,5,1,13,0.564,14.849,38.048,22.27,28
8513,12,4,163,10078,163K,17,538253,6871566,0,6,5,1,13,0.564,14.849,38.048,22.27,28
8497,12,4,163,10078,163K,1,538253,6871566,1,6,5,1,53,0.564,14.849,38.048,22.27,28
8501,12,4,163,10078,163K,5,538253,6871566,1,6,5,1,47,0.564,14.849,38.048,22.27,28
8505,12,4,163,10078,163K,9,538253,6871566,1,6,5,1,21,0.564,14.849,38.048,22.27,28
8506,12,4,163,10078,163K,10,538253,6871566,1,6,5,1,36,0.564,14.849,38.048,22.27,28
8510,12,4,163,10078,163K,14,538253,6871566,1,6,5,1,13,0.564,14.849,38.048,22.27,28
8520,12,4,163,10078,163K,24,538253,6871566,1,7,6,1,61,0.564,14.849,38.048,22.27,28
8521,12,4,163,10078,163K,25,538253,6871566,1,6,5,1,97,0.564,14.849,38.048,22.27,28
8534,10,4,165,10079,165A,8,551646,6872680,0,1,1,6,13,124.749,10.229,36.08,6.53,66
8540,10,4,165,10079,165A,14,551646,6872680,0,4,4,6,35,124.749,10.229,36.08,6.53,66
8542,10,4,165,10079,165A,16,551646,6872680,0,1,1,6,14,124.749,10.229,36.08,6.53,66
8555,10,4,165,10079,165A,29,551646,6872680,0,1,1,6,15,124.749,10.229,36.08,6.53,66
8556,10,4,165,10079,165A,30,551646,6872680,0,1,1,6,13,124.749,10.229,36.08,6.53,66
8528,12,4,165,10079,165A,2,551646,6872680,0,4,4,5,35,124.749,10.229,36.08,6.53,66
8529,12,4,165,10079,165A,3,551646,6872680,0,4,4,5,35,124.749,10.229,36.08,6.53,66
8530,10,4,165,10079,165A,4,551646,6872680,0,4,4,5,27,124.749,10.229,36.08,6.53,66
8532,10,4,165,10079,165A,6,551646,6872680,0,4,4,5,68,124.749,10.229,36.08,6.53,66
8533,10,4,165,10079,165A,7,551646,6872680,0,4,4,5,53,124.749,10.229,36.08,6.53,66
8535,10,4,165,10079,165A,9,551646,6872680,0,4,4,5,16,124.749,10.229,36.08,6.53,66
8536,10,4,165,10079,165A,10,551646,6872680,0,4,4,5,42,124.749,10.229,36.08,6.53,66
8537,10,4,165,10079,165A,11,551646,6872680,0,4,4,5,14,124.749,10.229,36.08,6.53,66
8541,10,4,165,10079,165A,15,551646,6872680,0,4,4,5,52,124.749,10.229,36.08,6.53,66
8543,10,4,165,10079,165A,17,551646,6872680,0,4,4,5,13,124.749,10.229,36.08,6.53,66
8544,10,4,165,10079,165A,18,551646,6872680,0,4,4,5,15,124.749,10.229,36.08,6.53,66
8545,10,4,165,10079,165A,19,551646,6872680,0,4,4,5,22,124.749,10.229,36.08,6.53,66
8546,10,4,165,10079,165A,20,551646,6872680,0,4,4,5,25,124.749,10.229,36.08,6.53,66
8547,10,4,165,10079,165A,21,551646,6872680,0,4,4,5,30,124.749,10.229,36.08,6.53,66
8548,10,4,165,10079,165A,22,551646,6872680,0,4,4,5,21,124.749,10.229,36.08,6.53,66
8549,10,4,165,10079,165A,23,551646,6872680,0,4,4,5,32,124.749,10.229,36.08,6.53,66
8552,10,4,165,10079,165A,26,551646,6872680,0,1,1,5,26,124.749,10.229,36.08,6.53,66
8554,10,4,165,10079,165A,28,551646,6872680,0,4,4,5,10,124.749,10.229,36.08,6.53,66
8553,10,4,165,10079,165A,27,551646,6872680,1,4,4,5,38,124.749,10.229,36.08,6.53,66
8551,10,4,165,10079,165A,25,551646,6872680,1,6,5,3,69,124.749,10.229,36.08,6.53,66
8527,12,4,165,10079,165A,1,551646,6872680,0,6,5,1,63,124.749,10.229,36.08,6.53,66
8531,10,4,165,10079,165A,5,551646,6872680,0,7,6,1,86,124.749,10.229,36.08,6.53,66
8539,10,4,165,10079,165A,13,551646,6872680,0,7,6,1,83,124.749,10.229,36.08,6.53,66
8538,10,4,165,10079,165A,12,551646,6872680,1,7,6,1,86,124.749,10.229,36.08,6.53,66
8550,10,4,165,10079,165A,24,551646,6872680,1,7,6,1,90,124.749,10.229,36.08,6.53,66
8559,10,4,165,10080,165B,3,551654,6871699,0,1,1,6,41,7.986,3.865,26.24,6.53,33
8560,11,4,165,10080,165B,4,551654,6871699,0,1,1,6,31,7.986,3.865,26.24,6.53,33
8565,11,4,165,10080,165B,9,551654,6871699,0,1,1,6,44,7.986,3.865,26.24,6.53,33
8566,11,4,165,10080,165B,10,551654,6871699,0,1,1,6,17,7.986,3.865,26.24,6.53,33
8573,11,4,165,10080,165B,17,551654,6871699,0,1,1,6,36,7.986,3.865,26.24,6.53,33
8576,11,4,165,10080,165B,20,551654,6871699,0,1,1,6,36,7.986,3.865,26.24,6.53,33
8577,11,4,165,10080,165B,21,551654,6871699,0,1,1,6,44,7.986,3.865,26.24,6.53,33
8585,11,4,165,10080,165B,29,551654,6871699,0,1,1,6,38,7.986,3.865,26.24,6.53,33
8563,11,4,165,10080,165B,7,551654,6871699,0,6,5,2,33,7.986,3.865,26.24,6.53,33
8567,11,4,165,10080,165B,11,551654,6871699,0,6,5,2,46,7.986,3.865,26.24,6.53,33
8568,11,4,165,10080,165B,12,551654,6871699,0,6,5,2,33,7.986,3.865,26.24,6.53,33
8557,10,4,165,10080,165B,1,551654,6871699,0,6,5,1,38,7.986,3.865,26.24,6.53,33
8558,10,4,165,10080,165B,2,551654,6871699,0,6,5,1,37,7.986,3.865,26.24,6.53,33
8561,11,4,165,10080,165B,5,551654,6871699,0,6,5,1,26,7.986,3.865,26.24,6.53,33
8562,11,4,165,10080,165B,6,551654,6871699,0,6,5,1,22,7.986,3.865,26.24,6.53,33
8564,11,4,165,10080,165B,8,551654,6871699,0,6,5,1,22,7.986,3.865,26.24,6.53,33
8569,11,4,165,10080,165B,13,551654,6871699,0,6,5,1,32,7.986,3.865,26.24,6.53,33
8570,11,4,165,10080,165B,14,551654,6871699,0,6,5,1,39,7.986,3.865,26.24,6.53,33
8571,11,4,165,10080,165B,15,551654,6871699,0,6,5,1,33,7.986,3.865,26.24,6.53,33
8572,11,4,165,10080,165B,16,551654,6871699,0,6,5,1,40,7.986,3.865,26.24,6.53,33
8574,11,4,165,10080,165B,18,551654,6871699,0,6,5,1,26,7.986,3.865,26.24,6.53,33
8575,11,4,165,10080,165B,19,551654,6871699,0,6,5,1,38,7.986,3.865,26.24,6.53,33
8578,11,4,165,10080,165B,22,551654,6871699,0,6,5,1,34,7.986,3.865,26.24,6.53,33
8579,11,4,165,10080,165B,23,551654,6871699,0,6,5,1,59,7.986,3.865,26.24,6.53,33
8580,11,4,165,10080,165B,24,551654,6871699,0,6,5,1,24,7.986,3.865,26.24,6.53,33
8581,11,4,165,10080,165B,25,551654,6871699,0,6,5,1,35,7.986,3.865,26.24,6.53,33
8582,11,4,165,10080,165B,26,551654,6871699,0,6,5,1,40,7.986,3.865,26.24,6.53,33
8583,11,4,165,10080,165B,27,551654,6871699,0,6,5,1,29,7.986,3.865,26.24,6.53,33
8584,11,4,165,10080,165B,28,551654,6871699,0,6,5,1,17,7.986,3.865,26.24,6.53,33
8586,11,4,165,10080,165B,30,551654,6871699,0,6,5,1,27,7.986,3.865,26.24,6.53,33
8587,11,4,165,10081,165D,1,551202,6869300,0,4,4,5,19,3.056,6.735,23.944,6.53,45
8588,11,4,165,10081,165D,2,551202,6869300,0,4,4,5,27,3.056,6.735,23.944,6.53,45
8589,11,4,165,10081,165D,3,551202,6869300,0,4,4,5,30,3.056,6.735,23.944,6.53,45
8590,9,4,165,10081,165D,4,551202,6869300,0,4,4,5,30,3.056,6.735,23.944,6.53,45
8591,9,4,165,10081,165D,5,551202,6869300,0,4,4,5,30,3.056,6.735,23.944,6.53,45
8592,9,4,165,10081,165D,6,551202,6869300,0,4,4,5,18,3.056,6.735,23.944,6.53,45
8593,9,4,165,10081,165D,7,551202,6869300,0,4,4,5,19,3.056,6.735,23.944,6.53,45
8594,9,4,165,10081,165D,8,551202,6869300,0,4,4,5,29,3.056,6.735,23.944,6.53,45
8595,9,4,165,10081,165D,9,551202,6869300,0,4,4,5,31,3.056,6.735,23.944,6.53,45
8596,9,4,165,10081,165D,10,551202,6869300,0,4,4,5,10,3.056,6.735,23.944,6.53,45
8597,9,4,165,10081,165D,11,551202,6869300,0,4,4,5,30,3.056,6.735,23.944,6.53,45
8598,9,4,165,10081,165D,12,551202,6869300,0,4,4,5,14,3.056,6.735,23.944,6.53,45
8599,9,4,165,10081,165D,13,551202,6869300,0,4,4,5,13,3.056,6.735,23.944,6.53,45
8600,9,4,165,10081,165D,14,551202,6869300,0,4,4,5,10,3.056,6.735,23.944,6.53,45
8601,9,4,165,10081,165D,15,551202,6869300,0,4,4,5,28,3.056,6.735,23.944,6.53,45
